City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
305,Constitucion,CL,2020-09-01 04:17:08,-35.33,-72.42,45.28,83,0,4.54
306,Lagoa,PT,2020-09-01 04:17:08,39.05,-27.98,70.77,69,81,9.48
307,Noumea,NC,2020-09-01 04:17:09,-22.28,166.46,75.2,50,90,13.87
308,Beyneu,KZ,2020-09-01 04:17:09,45.32,55.2,82.62,17,0,8.75
309,Azle,US,2020-09-01 04:17:09,32.9,-97.55,91.0,52,1,14.99
310,Taltal,CL,2020-09-01 04:17:10,-25.4,-70.48,54.36,75,99,2.75
311,Okato,NZ,2020-09-01 04:17:10,-39.2,173.88,57.99,89,89,8.01
312,Lata,PT,2020-09-01 04:17:10,40.16,-8.33,62.01,93,77,3.0
313,Kruisfontein,ZA,2020-09-01 04:17:10,-34.0,24.73,57.0,72,100,4.0
314,Esslingen,DE,2020-09-01 04:17:11,48.74,9.3,57.0,100,75,3.36
315,Sobolevo,RU,2020-09-01 04:17:11,54.43,31.9,55.92,94,99,8.34
316,Imeni Poliny Osipenko,RU,2020-09-01 04:17:11,52.42,136.49,59.74,89,100,9.08
317,Tessalit,ML,2020-09-01 04:17:11,20.2,1.01,88.83,37,1,5.08
318,Dolores,AR,2020-09-01 04:17:12,-36.31,-57.68,34.61,87,76,6.24
319,Kaohsiung,TW,2020-09-01 04:17:12,22.62,120.31,87.8,74,75,14.99
320,Itarema,BR,2020-09-01 04:17:12,-2.92,-39.92,77.79,80,0,16.22
321,Kuytun,RU,2020-09-01 04:17:12,54.34,101.5,63.66,58,48,4.29
322,Ternate,ID,2020-09-01 04:17:13,0.8,127.4,86.34,64,10,3.36
323,Ashqelon,IL,2020-09-01 04:17:13,31.67,34.57,80.6,83,20,8.05
324,Grindavik,IS,2020-09-01 04:17:13,63.84,-22.43,50.0,100,90,4.7
325,Boyolangu,ID,2020-09-01 04:17:13,-8.12,111.89,83.19,61,79,10.96
326,Kidal,ML,2020-09-01 04:17:14,18.44,1.41,85.95,49,5,6.89
327,Sitka,US,2020-09-01 04:17:14,57.05,-135.33,55.4,93,75,9.17
328,Beruwala,LK,2020-09-01 04:17:14,6.48,79.98,82.4,75,64,7.38
329,Macusani,PE,2020-09-01 04:17:14,-14.08,-70.43,36.86,82,95,5.21
330,Takoradi,GH,2020-09-01 04:17:15,4.88,-1.76,74.48,89,91,7.09
331,Vestmanna,FO,2020-09-01 04:17:15,62.16,-7.17,51.8,100,100,17.22
332,Saint Anthony,US,2020-09-01 04:17:15,45.02,-93.22,62.6,82,1,5.28
333,Cabot,US,2020-09-01 04:13:16,34.97,-92.02,75.2,100,75,4.32
334,Hithadhoo,MV,2020-09-01 04:17:16,-0.6,73.08,80.17,76,100,9.86
335,Mwinilunga,ZM,2020-09-01 04:17:16,-11.74,24.43,57.81,71,2,3.11
336,Sur,OM,2020-09-01 04:17:16,22.57,59.53,86.68,53,55,6.15
337,Carbonia,IT,2020-09-01 04:17:16,39.17,8.52,66.2,77,1,6.93
338,Zhob,PK,2020-09-01 04:17:16,31.34,69.45,72.48,60,78,7.7
339,Aklavik,CA,2020-09-01 04:17:17,68.22,-135.01,51.8,81,75,6.93
340,Bubaque,GW,2020-09-01 04:17:17,11.28,-15.83,79.41,84,100,23.02
341,Natal,BR,2020-09-01 04:13:48,-5.79,-35.21,71.6,100,90,10.29
342,Teahupoo,PF,2020-09-01 04:17:17,-17.83,-149.27,82.4,51,75,8.05
343,Gizo,SB,2020-09-01 04:17:18,-8.1,156.84,83.91,79,93,13.76
344,Olafsvik,IS,2020-09-01 04:17:18,64.89,-23.71,50.31,89,100,9.22
345,Camacupa,AO,2020-09-01 04:17:18,-12.02,17.48,60.04,81,19,4.27
346,Isangel,VU,2020-09-01 04:17:18,-19.55,169.27,78.8,65,20,9.17
347,Nioro,GM,2020-09-01 04:17:18,13.35,-15.75,74.5,97,100,5.03
348,Merauke,ID,2020-09-01 04:17:19,-8.47,140.33,83.32,70,100,11.77
349,Shubarshi,KZ,2020-09-01 04:17:19,48.59,57.19,82.53,23,0,5.3
350,Conceicao Do Araguaia,BR,2020-09-01 04:17:19,-8.26,-49.26,76.57,23,8,3.06
351,Hovd,MN,2020-09-01 04:17:19,48.01,91.64,65.17,35,0,4.72
352,Yakeshi,CN,2020-09-01 04:17:20,49.28,120.73,56.95,91,100,6.06
353,Bestobe,KZ,2020-09-01 04:17:20,52.5,73.1,73.92,51,42,11.5
354,Port Keats,AU,2020-09-01 04:17:20,-14.25,129.55,94.01,35,100,5.77
355,Cienfuegos,CU,2020-09-01 04:17:21,22.15,-80.44,78.8,94,0,5.82
356,Balkanabat,TM,2020-09-01 04:17:21,39.51,54.37,81.95,29,0,5.28
357,Faanui,PF,2020-09-01 04:17:21,-16.48,-151.75,77.56,77,29,23.89
358,Ewa Beach,US,2020-09-01 04:17:21,21.32,-158.01,84.2,62,90,10.29
359,Alyangula,AU,2020-09-01 04:17:22,-13.85,136.42,91.4,26,71,11.41
360,Mon,IN,2020-09-01 04:17:22,26.75,95.1,87.49,56,35,0.92
361,Kaeo,NZ,2020-09-01 04:17:22,-35.1,173.78,64.0,3,42,10.0
362,Baft,IR,2020-09-01 04:17:23,29.23,56.61,68.41,23,0,6.42
363,Artyom,AZ,2020-09-01 04:17:23,40.47,50.33,75.2,78,0,6.93
364,Terme,TR,2020-09-01 04:17:23,41.21,36.97,59.0,93,0,2.24
365,Sunrise Manor,US,2020-09-01 04:17:04,36.21,-115.07,96.8,8,1,12.75
366,Waipawa,NZ,2020-09-01 04:17:23,-41.41,175.52,46.4,100,87,23.04
367,Namatanai,PG,2020-09-01 04:17:24,-3.67,152.43,83.23,74,88,5.01
368,Siguiri,GN,2020-09-01 04:17:24,11.67,-9.5,71.08,96,100,6.53
369,Matagami,CA,2020-09-01 04:17:24,49.75,-77.63,57.2,71,90,11.45
370,Yinchuan,CN,2020-09-01 04:17:24,38.47,106.27,77.68,29,70,14.54
371,Simbahan,PH,2020-09-01 04:17:25,6.3,120.58,84.36,71,79,6.71
372,Coquimbo,CL,2020-09-01 04:17:25,-29.95,-71.34,53.6,81,11,4.7
373,Slave Lake,CA,2020-09-01 04:16:13,55.28,-114.77,57.2,71,90,20.8
374,Camopi,GF,2020-09-01 04:17:25,3.17,-52.32,71.47,94,0,3.15
375,Clyde River,CA,2020-09-01 04:17:25,70.47,-68.59,39.2,93,20,10.29
376,Polyarnyy,RU,2020-09-01 04:17:26,69.2,33.45,39.2,100,75,10.94
377,Nouakchott,MR,2020-09-01 04:17:26,18.09,-15.98,78.8,78,87,5.82
378,Ibirataia,BR,2020-09-01 04:17:26,-14.07,-39.64,64.72,96,29,1.77
379,Harnosand,SE,2020-09-01 04:17:26,62.63,17.94,43.0,87,0,8.05
380,Pontianak,ID,2020-09-01 04:14:17,-0.03,109.33,89.22,60,95,2.82
381,Cidreira,BR,2020-09-01 04:17:27,-30.18,-50.21,55.89,76,100,15.05
382,Nalut,LY,2020-09-01 04:17:27,30.33,10.85,77.61,27,0,9.66
383,Rosetta,EG,2020-09-01 04:17:27,31.4,30.42,78.8,83,20,6.93
384,Munger,IN,2020-09-01 04:17:28,25.38,86.47,89.8,63,100,8.23
385,Ambon,ID,2020-09-01 04:17:28,-3.7,128.18,87.8,66,40,8.05
386,Pacific Grove,US,2020-09-01 04:17:28,36.62,-121.92,60.01,93,27,1.01
387,Knysna,ZA,2020-09-01 04:17:28,-34.04,23.05,50.0,57,100,6.93
388,Vao,NC,2020-09-01 04:17:29,-22.67,167.48,68.29,73,19,14.03
389,Tirumullaivasal,IN,2020-09-01 04:17:29,11.23,79.83,84.78,72,100,11.86
390,Sandnessjoen,NO,2020-09-01 04:15:13,66.02,12.63,51.01,71,75,13.87
391,Skagen,DK,2020-09-01 04:17:29,57.72,10.58,53.01,86,0,8.99
392,Nago,JP,2020-09-01 04:17:29,26.59,127.98,80.6,88,75,35.57
393,Kalmar,SE,2020-09-01 04:17:30,56.66,16.36,51.01,93,10,5.82
394,Vryburg,ZA,2020-09-01 04:17:30,-26.96,24.73,52.93,85,42,17.34
395,Kalabo,ZM,2020-09-01 04:17:30,-14.97,22.68,70.09,45,93,7.09
396,Carballo,ES,2020-09-01 04:17:30,43.21,-8.69,57.2,93,78,3.36
397,Fortuna,US,2020-09-01 04:17:31,40.6,-124.16,59.0,87,40,2.06
398,Pilot Butte,CA,2020-09-01 04:17:31,50.47,-104.42,41.0,56,40,9.17
399,Praia,CV,2020-09-01 04:17:31,14.92,-23.51,77.0,83,20,9.17
400,Sao Miguel Do Araguaia,BR,2020-09-01 04:17:31,-13.28,-50.16,77.25,30,24,5.3
401,Kijang,KR,2020-09-01 04:17:32,35.24,129.21,84.2,66,75,11.41
402,Tulum,MX,2020-09-01 04:17:32,20.22,-87.47,82.0,70,0,5.99
403,Tezu,IN,2020-09-01 04:17:32,27.92,96.17,84.7,71,75,0.89
404,Cowra,AU,2020-09-01 04:17:32,-33.83,148.68,55.99,53,32,3.0
405,Te Anau,NZ,2020-09-01 04:17:33,-45.42,167.72,42.6,79,30,7.07
406,Byron Bay,AU,2020-09-01 04:17:33,-28.65,153.62,68.0,77,75,11.41
407,Srednekolymsk,RU,2020-09-01 04:17:33,67.45,153.68,51.78,51,75,11.03
408,Dunedin,NZ,2020-09-01 04:15:04,-45.87,170.5,45.0,65,100,5.01
409,Mattru,SL,2020-09-01 04:17:34,7.62,-11.83,72.27,96,100,3.65
410,Yar-Sale,RU,2020-09-01 04:17:34,66.83,70.83,48.78,77,100,10.92
411,Esmeraldas,BR,2020-09-01 04:17:34,-19.76,-44.31,69.8,64,0,9.17
412,Erenhot,CN,2020-09-01 04:17:34,43.65,111.98,66.16,44,0,16.96
413,Daru,PG,2020-09-01 04:17:34,-9.08,143.21,79.14,79,100,19.04
414,Mulege,MX,2020-09-01 04:17:35,26.88,-111.98,86.18,65,11,6.71
415,Anuradhapura,LK,2020-09-01 04:15:40,8.36,80.42,85.24,67,94,11.32
416,Kargasok,RU,2020-09-01 04:17:35,59.06,80.86,60.35,84,79,12.53
417,Padang,ID,2020-09-01 04:17:35,-0.95,100.35,84.96,67,34,5.53
418,Warburton,PK,2020-09-01 04:17:36,31.55,73.83,82.4,78,40,13.87
419,Cabo Rojo,PR,2020-09-01 04:17:36,18.09,-67.15,82.0,95,99,1.99
420,Caravelas,BR,2020-09-01 04:17:36,-17.71,-39.25,71.28,90,89,5.5
421,Svobodnyy,RU,2020-09-01 04:17:36,51.4,128.13,66.69,75,87,4.45
422,Pingliang,CN,2020-09-01 04:17:37,35.54,106.69,70.72,46,75,5.12
423,Beitbridge,ZW,2020-09-01 04:17:37,-22.22,30.0,59.41,81,100,17.38
424,Ganzhou,CN,2020-09-01 04:17:37,28.82,115.43,91.08,56,0,4.5
425,Olinda,BR,2020-09-01 04:17:37,-8.01,-34.86,78.8,69,75,17.22
426,Hirtshals,DK,2020-09-01 04:17:38,57.59,9.96,54.48,74,0,3.29
427,Skowhegan,US,2020-09-01 04:17:38,44.77,-69.72,55.0,94,0,2.35
428,Dali,CN,2020-09-01 04:17:38,25.7,100.18,75.22,58,70,1.95
429,Uruzgan,AF,2020-09-01 04:17:38,32.83,66.0,73.4,20,0,2.89
430,Laguna,US,2020-09-01 04:17:39,38.42,-121.42,75.0,56,40,5.82
431,Gejiu,CN,2020-09-01 04:17:39,23.31,103.16,70.23,75,3,0.11
432,Myitkyina,MM,2020-09-01 04:17:39,25.38,97.4,90.55,55,15,1.72
433,Portland,US,2020-09-01 04:13:19,45.52,-122.68,70.0,66,55,6.06
434,Jining,CN,2020-09-01 04:17:40,35.41,116.58,85.32,61,0,8.61
435,Pangnirtung,CA,2020-09-01 04:17:40,66.15,-65.71,47.37,56,100,9.33
436,Ust-Koksa,RU,2020-09-01 04:17:40,50.27,85.61,65.73,46,0,1.05
437,Bayangol,RU,2020-09-01 04:17:40,50.7,103.47,63.95,48,12,1.21
438,Fasa,IR,2020-09-01 04:17:40,28.94,53.65,64.4,27,0,5.57
439,Hasaki,JP,2020-09-01 04:17:41,35.73,140.83,81.0,78,75,12.75
440,Grand-Lahou,CI,2020-09-01 04:17:41,5.14,-5.02,72.9,89,18,8.21
441,Nabire,ID,2020-09-01 04:17:41,-3.37,135.48,86.41,62,36,5.5
442,Kulu,TR,2020-09-01 04:17:42,39.1,33.08,66.99,25,0,5.55
443,Melville,US,2020-09-01 04:17:42,40.79,-73.42,72.0,73,20,6.93
444,At-Bashi,KG,2020-09-01 04:17:42,41.17,75.81,62.82,45,100,2.21
445,Solnechnyy,RU,2020-09-01 04:17:42,50.72,136.63,58.33,89,100,5.97
446,Cabrero,CL,2020-09-01 04:17:43,-37.03,-72.4,42.8,100,0,1.25
447,Fontem,CM,2020-09-01 04:17:43,5.47,9.88,66.74,98,100,2.04
448,Praxedis Guerrero,MX,2020-09-01 04:17:43,31.37,-106.02,79.0,50,75,16.11
449,Kamina,CD,2020-09-01 04:17:43,-8.74,24.99,67.37,77,59,2.62
450,Leh,IN,2020-09-01 04:17:44,34.17,77.58,63.93,32,0,4.25
451,Polunochnoye,RU,2020-09-01 04:17:44,60.87,60.42,53.49,73,64,3.15
452,Progreso,MX,2020-09-01 04:17:44,21.28,-89.67,84.99,76,0,11.52
453,Chipinge,ZW,2020-09-01 04:17:45,-20.19,32.62,56.55,97,94,6.33
454,Iquitos,PE,2020-09-01 04:17:45,-3.75,-73.25,70.79,93,11,1.3
455,Tamiahua,MX,2020-09-01 04:17:45,21.27,-97.45,83.32,83,0,10.85
456,Guerrero,MX,2020-09-01 04:17:45,17.67,-100.0,65.44,76,17,5.84
457,Sidney,AU,2020-09-01 04:16:09,-33.87,151.21,64.99,48,75,10.29
458,Puerto Quijarro,BO,2020-09-01 04:17:46,-17.78,-57.77,79.34,46,0,6.73
459,Port Blair,IN,2020-09-01 04:17:46,11.67,92.75,85.95,68,100,7.02
460,Fereydun Kenar,IR,2020-09-01 04:17:46,36.69,52.52,66.2,77,0,4.7
461,Isla Mujeres,MX,2020-09-01 04:17:47,21.23,-86.73,84.0,88,5,10.56
462,Keti Bandar,PK,2020-09-01 04:17:47,24.14,67.45,82.62,73,78,14.65
463,Yumen,CN,2020-09-01 04:17:47,40.28,97.2,75.83,17,0,11.05
464,Celendin,PE,2020-09-01 04:17:47,-6.87,-78.15,53.67,74,69,2.84
465,Mango,US,2020-09-01 04:17:48,27.98,-82.31,78.8,100,1,4.07
466,Salinopolis,BR,2020-09-01 04:17:48,-0.61,-47.36,78.78,83,0,11.34
467,Urumqi,CN,2020-09-01 04:17:48,43.8,87.6,77.0,31,69,4.47
468,Buala,SB,2020-09-01 04:17:48,-8.14,159.59,86.11,66,100,5.3
469,Pontiac,US,2020-09-01 04:17:49,42.64,-83.29,69.8,64,90,4.7
470,Kavaratti,IN,2020-09-01 04:17:49,10.57,72.64,82.4,78,40,9.17
471,Maxixe,MZ,2020-09-01 04:17:49,-23.86,35.35,66.47,81,100,12.12
472,Krasnoborsk,RU,2020-09-01 04:17:49,61.56,45.93,49.39,96,100,7.61
473,Nome,US,2020-09-01 04:14:13,64.5,-165.41,60.8,48,1,9.17
474,Hami,CN,2020-09-01 04:17:50,42.8,93.45,84.97,14,0,11.03
475,San Jose,US,2020-09-01 04:17:50,37.34,-121.89,66.0,77,90,9.17
476,Dengzhou,CN,2020-09-01 04:17:50,37.81,120.75,82.0,88,0,5.32
477,Ishigaki,JP,2020-09-01 04:17:50,24.34,124.16,78.8,100,75,20.8
478,Waingapu,ID,2020-09-01 04:17:51,-9.66,120.26,87.48,52,31,12.95
479,Luau,AO,2020-09-01 04:17:51,-10.71,22.22,70.03,59,90,3.02
480,Khasan,RU,2020-09-01 04:17:51,42.43,130.64,69.01,86,98,12.17
481,Kipini,KE,2020-09-01 04:17:51,-2.53,40.53,77.16,75,14,15.88
482,Payakumbuh,ID,2020-09-01 04:17:52,-0.22,100.63,87.39,53,67,2.17
483,Pilna,RU,2020-09-01 04:17:52,55.55,45.92,65.82,69,73,12.75
484,Arlit,NE,2020-09-01 04:17:52,18.74,7.39,91.17,37,51,4.59
485,Amboasary,MG,2020-09-01 04:17:52,-25.03,46.38,64.4,93,40,5.01
486,Cartagena,CO,2020-09-01 04:17:53,10.4,-75.51,79.99,85,100,9.89
487,Buchanan,LR,2020-09-01 04:17:53,5.88,-10.05,75.2,94,75,4.7
488,Saint-Joseph,RE,2020-09-01 04:17:53,-21.37,55.62,73.4,64,75,3.36
489,Katherine,AU,2020-09-01 04:17:53,-14.47,132.27,95.0,23,100,16.11
490,Nantucket,US,2020-09-01 04:15:36,41.28,-70.1,60.8,82,1,4.7
491,Portobelo,PA,2020-09-01 04:17:54,9.55,-79.65,79.0,88,40,3.36
492,Praya,CV,2020-09-01 04:15:07,14.92,-23.51,78.8,78,75,9.17
493,Voskresenskoye,RU,2020-09-01 04:17:54,56.84,45.43,66.04,69,61,9.98
494,Kununurra,AU,2020-09-01 04:17:54,-15.77,128.73,96.8,26,73,9.17
495,Ensley,US,2020-09-01 04:16:07,30.52,-87.27,82.99,83,1,4.7
496,Bima,ID,2020-09-01 04:17:55,-8.47,118.72,96.58,36,42,4.09
497,Lasa,IT,2020-09-01 04:17:55,46.62,10.7,46.4,93,75,6.93
498,Turkmenabat,TM,2020-09-01 04:17:55,39.07,63.58,75.2,29,0,4.7
499,Labuhan,ID,2020-09-01 04:17:55,-6.88,112.21,89.92,47,1,3.8
500,San Patricio,MX,2020-09-01 04:17:56,19.22,-104.7,78.06,83,100,2.39
501,Smithers,CA,2020-09-01 04:15:02,54.78,-127.17,62.6,48,40,16.11
502,Kodinsk,RU,2020-09-01 04:17:56,58.69,99.18,57.88,85,100,8.32
503,Jiaocheng,CN,2020-09-01 04:17:56,24.68,116.14,94.82,49,14,5.06
504,Walvis Bay,NA,2020-09-01 04:17:56,-22.96,14.51,46.99,93,0,8.05
505,Sungurlu,TR,2020-09-01 04:17:57,40.17,34.37,66.6,26,0,2.68
506,Henties Bay,NA,2020-09-01 04:17:57,-22.12,14.28,46.99,88,0,6.15
507,Atambua,ID,2020-09-01 04:17:57,-9.11,124.89,86.49,48,12,4.43
508,Bafoulabe,ML,2020-09-01 04:17:57,13.81,-10.83,74.37,93,74,6.08
509,Alice Springs,AU,2020-09-01 04:17:48,-23.7,133.88,86.0,10,0,13.87
510,Kissidougou,GN,2020-09-01 04:17:58,9.18,-10.1,68.95,97,100,5.68
511,Buluang,PH,2020-09-01 04:17:58,13.31,123.34,88.65,61,98,7.47
512,La Ronge,CA,2020-09-01 04:16:59,55.1,-105.28,48.2,70,75,6.93
513,Ankazobe,MG,2020-09-01 04:17:06,-18.32,47.12,50.0,93,75,4.7
514,Yertsevo,RU,2020-09-01 04:17:59,60.8,40.09,49.12,96,100,8.55
515,Makakilo City,US,2020-09-01 04:15:17,21.35,-158.09,84.2,62,90,10.29
516,Axim,GH,2020-09-01 04:17:59,4.87,-2.24,74.23,90,86,8.08
517,Palizada,MX,2020-09-01 04:17:59,18.25,-92.08,79.66,82,0,3.38
518,Iberia,US,2020-09-01 04:17:59,29.95,-91.75,82.4,100,1,5.82
519,Gambela,ET,2020-09-01 04:18:00,8.25,34.58,68.18,88,64,2.68
520,Westport,US,2020-09-01 04:13:57,41.14,-73.36,71.6,68,1,10.29
521,Saint-Pierre,RE,2020-09-01 04:18:00,-21.34,55.48,73.4,64,75,3.36
522,Paraiso,CR,2020-09-01 04:18:00,9.84,-83.87,68.0,100,75,1.12
523,Terrell,US,2020-09-01 04:18:01,32.74,-96.28,86.0,70,1,10.29
524,Chengde,CN,2020-09-01 04:18:01,40.97,117.94,80.92,37,0,9.1
525,Karratha,AU,2020-09-01 04:18:01,-20.74,116.85,93.69,13,18,11.68
526,Shahreza,IR,2020-09-01 04:18:02,32.03,51.88,66.49,26,0,0.83
527,Bartica,GY,2020-09-01 04:18:02,6.4,-58.62,78.8,88,20,2.24
528,Verkhoyansk,RU,2020-09-01 04:18:02,67.54,133.38,60.1,43,42,2.44
529,Borogontsy,RU,2020-09-01 04:18:03,62.67,131.17,67.73,47,21,2.06
530,Carauari,BR,2020-09-01 04:18:03,-4.88,-66.9,72.36,97,67,2.39
531,Rio Grande,BR,2020-09-01 04:18:03,-32.03,-52.1,48.99,92,100,5.23
532,Rapid Valley,US,2020-09-01 04:18:04,44.06,-103.15,64.0,36,90,8.05
533,Sinnamary,GF,2020-09-01 04:18:04,5.38,-52.95,77.79,86,38,10.71
534,Dingle,PH,2020-09-01 04:18:05,11.0,122.67,88.27,69,62,9.06
535,San Jose De Las Lajas,CU,2020-09-01 04:18:05,22.96,-82.15,80.6,100,0,8.05
536,Zhangye,CN,2020-09-01 04:18:05,38.93,100.45,75.61,20,6,11.88
537,Susangerd,IR,2020-09-01 04:18:05,31.56,48.18,84.2,35,20,4.7
538,Luan,CH,2020-09-01 04:18:06,46.36,6.98,53.6,81,33,1.12
539,Hammerfest,NO,2020-09-01 04:18:06,70.66,23.68,42.8,100,75,14.99
540,Gull Lake,CA,2020-09-01 04:16:03,50.1,-108.48,48.2,45,75,10.29
541,Kortkeros,RU,2020-09-01 04:18:06,61.81,51.58,48.2,100,75,6.71
542,Mount Isa,AU,2020-09-01 04:16:37,-20.73,139.5,86.0,12,0,12.75
543,Santa Vitoria Do Palmar,BR,2020-09-01 04:18:07,-33.52,-53.37,45.86,77,100,6.24
544,Oudtshoorn,ZA,2020-09-01 04:18:07,-33.59,22.2,50.0,57,100,6.93
545,Gondar,ET,2020-09-01 04:18:07,12.6,37.47,56.89,94,97,2.51
546,Kindia,GN,2020-09-01 04:18:07,10.06,-12.87,69.58,100,100,1.52
547,Half Moon Bay,US,2020-09-01 04:17:23,37.46,-122.43,62.01,93,90,6.93
548,Hamilton,US,2020-09-01 04:15:56,39.18,-84.53,73.0,94,1,3.36
549,Pisco,PE,2020-09-01 04:18:08,-13.7,-76.22,60.01,82,1,2.24
550,Hirara,JP,2020-09-01 04:18:08,24.8,125.28,78.8,94,75,33.33
551,Antigonish,CA,2020-09-01 04:17:51,45.62,-62.0,53.01,96,11,1.99
552,Filingue,NE,2020-09-01 04:18:08,14.35,3.32,80.82,72,11,10.13
553,Bilibino,RU,2020-09-01 04:18:09,68.05,166.44,41.92,65,88,5.66
554,Babu,CN,2020-09-01 04:18:09,24.42,111.52,91.27,55,26,6.98
555,Granger,US,2020-09-01 04:18:09,41.75,-86.13,69.01,94,72,6.44
556,Eidsvoll,NO,2020-09-01 04:18:09,60.33,11.26,37.4,86,1,3.36
557,Lahat,ID,2020-09-01 04:18:10,-3.8,103.53,91.69,39,14,5.14
558,Goya,AR,2020-09-01 04:18:10,-29.14,-59.26,49.73,68,100,10.07
559,Coos Bay,US,2020-09-01 04:18:10,43.37,-124.22,63.0,82,1,23.04
560,Lakes Entrance,AU,2020-09-01 04:18:11,-37.88,147.98,55.99,61,99,5.01
561,Bluefields,NI,2020-09-01 04:18:11,12.01,-83.76,77.94,90,39,5.61
562,Dryden,CA,2020-09-01 04:15:40,49.78,-92.75,50.0,81,20,6.93
563,Port Moresby,PG,2020-09-01 04:16:10,-9.44,147.18,86.0,70,40,17.22
564,Mount Gambier,AU,2020-09-01 04:18:11,-37.83,140.77,57.2,54,100,18.34
